Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16,9.1,4.7,5.6,27.2,74,8,66,10.8,84,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,F,0,,Peru,,16.6,8.8,5,6,25.2,73,5.5,67.5,7.5,75,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,M,0,,Peru,,14,8.5,4.5,5.7,26.7,72,6,66,8.3,80,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.7,8.6,5.2,6.5,26.5,71,5,66,7,72,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.8,8.6,4.2,5.7,27.1,70,8,62,11.4,75,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,NA,NA,NA,NA,NA,71,7,64,9.9,NA,RBL,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,13.7,9,5.1,6,27.1,68,6,62,8.8,70,RBL,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.2,8.2,5.6,6.4,27.1,69.5,8,61.5,11.5,74,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.9,9.1,5.4,6.4,26.4,73,8,65,11,75,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.5,8.7,5.6,6.4,28,75,13,62,17.3,80,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.7,7.9,5,6.4,26.4,70.5,9.5,61,13.5,73,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.8,9,4.8,5.9,26.6,66,6,60,9.1,75,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,12.2,8.7,4.6,6.2,25.4,66,5,61,7.6,NA,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.2,8.7,4.8,6.1,27.6,69,9,60,13,NA,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,19.2,8.8,5.8,4.2,27.8,60,8,52,13.3,74,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.6,9,4.8,6.1,26.4,65.5,9,56.5,13.7,68,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.2,8.6,4.8,6.1,25.8,63,10,53,15.9,67,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.1,8.3,5.2,6.1,26.5,71,9,62,12.7,74,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,18.4,8.9,4.9,4.8,27.8,74,11.5,62.5,15.5,75,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.3,9.1,5.5,6.2,26.1,69,11,58,15.9,73,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.5,9.4,4.8,6.2,27.1,65,10.5,54.5,16.2,70,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.5,8.7,5,6,26.8,74,8.5,65.5,11.5,78,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.9,8.9,5.1,6,28.4,70,12,58,17.1,71,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.6,9.6,5,5.8,26.7,72,11,61,15.3,79,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.7,9.1,5.4,5.9,28,72.5,10.5,62,14.5,81,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17,9,5.5,6.2,27.2,68,8,60,11.8,70,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.2,9,5.2,6.4,28,66,8.5,57.5,12.9,72.5,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.9,9.5,4.8,6.2,27,68,11,57,16.2,73.5,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16,8.8,5.1,6,27.1,73.5,10,63.5,13.6,75,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.8,9.4,5.1,6.1,27.2,70,11,59,15.7,77,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,17.6,8.6,5.3,6.3,25.2,70,10,60,14.3,77,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.9,8.7,5,6,26.5,70,9,61,12.9,76,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.4,9.1,4.9,6.2,26.7,70,9.5,60.5,13.6,78,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.4,9,5.7,NA,NA,NA,NA,NA,NA,NA,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.7,8.7,4.9,6.2,27.9,72,11,61,15.3,77,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.5,8.4,5,6.2,27.6,70,11,59,15.7,72,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.5,8.8,5.6,6.6,26,65,9.5,55.5,14.6,72,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,NA,NA,NA,NA,NA,73,9,64,12.3,80,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.8,9.3,5.2,6.5,28,67,9.5,57.5,14.2,70,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.5,8.5,5.5,6.1,26.4,69.5,9.5,60,13.7,76,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.8,9,5.3,6.1,27.5,72,11,61,15.3,78,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.7,8.5,4.5,3.6,18.4,73,11,62,15.1,80,ML,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.6,9.5,4.7,5.7,23.8,66,10,56,15.2,68,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.9,8.6,4.2,5.6,24.8,72,9,63,12.5,74,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,14.9,9.3,4.9,5.8,26.5,75,11,64,14.7,84,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,16.7,9.2,5,6.1,26.6,68,8.5,59.5,12.5,70,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.5,8.8,4.6,6.2,27.6,72,11,61,15.3,81,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.5,8.9,4.5,6.1,26,69,6,63,8.7,74,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.2,8.4,4.4,5.6,25.4,71,7,64,9.9,75,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.1,9,4.7,6,25.9,70,7,63,10,73,GAJ,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,15.4,9.6,4.8,6,26.4,62,8,54,12.9,70,BD,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,18.8,8.5,4.2,5.6,27.5,71,NA,NA,NA,NA,CT,1,NA
AVIBASE-C9C868E0,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,Atlapetes rufinucha,2,Field1,NA,U,0,,Peru,,NA,8.6,4.4,6.1,24.9,NA,NA,NA,NA,NA,CT,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,NHMUK,2842,U,0,,Guyana,,13.4,NA,5.8,3.9,NA,66,NA,NA,NA,58,JAT,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,NHMUK,2845,U,0,,Guyana,,14.2,NA,5.4,4,18.9,66,NA,NA,NA,60,JAT,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,NHMUK,2846,U,0,,Guyana,,15,NA,5.6,4,19.1,70,NA,NA,NA,67,JAT,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,NHMUK,2848,U,0,,Guyana,,13.8,NA,6.2,4.2,19.2,70,NA,NA,NA,66,JAT,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,7678,F,0,,Venezuela,,12.1,NA,4.9,3.9,16.1,62,NA,NA,NA,59,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30280,M,0,,Brazil,,12.4,NA,5.4,3.9,18.6,67.1,NA,NA,NA,64,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30281,M,0,,Brazil,,14.4,NA,5.6,4,17.2,65.6,NA,NA,NA,63,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30282,F,0,,Brazil,,13.7,NA,5.6,3.8,17.3,64.5,NA,NA,NA,58,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30283,M,0,,Brazil,,13.8,NA,5.4,4,18,68.6,NA,NA,NA,63,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30285,M,0,,Brazil,,13.4,NA,5.3,4.3,19.2,70.7,NA,NA,NA,67,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30287,F,0,,France,,12,NA,5.2,4.1,16.2,62.1,NA,NA,NA,57,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30288,M,0,,France,,13,NA,5.5,4.3,17.4,68.7,NA,NA,NA,62,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,30289,F,0,,France,,13.6,NA,5.3,4,17.2,63.4,NA,NA,NA,60,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,MPEG,56168,M,0,,Brazil,,16.3,10,5.9,4,18.9,62,8.9,53.1,14.4,64,BDK,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,56340,M,0,,Argentina,,14.5,NA,4.4,4.4,17.2,68,NA,NA,NA,63,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,56341,F,0,,Argentina,,11.8,NA,5.4,4.5,18.2,60,NA,NA,NA,60,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,56342,M,0,,Argentina,,12.9,NA,5,4.2,19,68,NA,NA,NA,60,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,MPEG,56738,M,0,,Brazil,,16.5,10.4,5.1,4.9,18.1,62,5.9,56.1,9.5,65,BDK,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,MPEG,56739,F,0,,Brazil,,15.5,9.8,5.3,4,17.5,62,7.5,54.5,12.1,61,BDK,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,MPEG,56740,M,0,,Brazil,,13.7,8.8,5.3,4.1,17.7,63,8.1,54.9,12.9,59,BDK,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,62999,F,0,,Brazil,,12.8,NA,5.7,4.2,18.5,66,NA,NA,NA,58,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,65221,M,0,,Brazil,,14,NA,5.3,3.8,19.5,70,NA,NA,NA,65,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,67049,M,0,,Argentina,,13.3,NA,5,4.1,19.5,72.3,NA,NA,NA,64,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,67050,M,0,,Argentina,,12.8,NA,5,4.1,18.2,69.8,NA,NA,NA,66,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,67051,M,0,,Argentina,,14.5,NA,4.6,4.4,19.6,67.6,NA,NA,NA,64,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,80830,M,0,,Brazil,,12.8,NA,5.6,4,17.7,68.9,NA,NA,NA,63,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,80831,M,0,,Brazil,,14.4,NA,4.9,4.3,17.5,67,NA,NA,NA,60,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,80835,F,0,,Brazil,,14,NA,5.9,3.9,18.6,67.6,NA,NA,NA,59,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,80836,U,0,,Brazil,,13.3,NA,5.1,4.1,17.7,68,NA,NA,NA,62,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,80837,U,0,,Brazil,,14.4,NA,5.2,4.4,17.7,70,NA,NA,NA,63,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,YPM,94216,M,0,,Peru,,13.6,NA,5,3.7,18.7,67.7,NA,NA,NA,60,KZ,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116254,M,0,,Peru,,13.3,NA,5.9,4.2,19.3,64,NA,NA,NA,57,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116256,M,0,,Peru,,12.9,NA,5.8,4.4,19.2,64,NA,NA,NA,54,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116267,F,0,,Peru,,13.3,NA,5.7,3.7,15,59,NA,NA,NA,54,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116268,M,0,,Peru,,14.1,NA,5.5,4.4,20,63,NA,NA,NA,57,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116271,F,0,,Peru,,12,NA,5.4,4,18.5,57,NA,NA,NA,54,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116272,F,0,,Peru,,13.5,NA,5.5,4.3,17.2,61,NA,NA,NA,54,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,116273,M,0,,Peru,,14.2,NA,5.5,4.5,17.5,62,NA,NA,NA,57,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,124410,M,0,,Bolivia,,13.5,NA,5.1,3.6,19.3,70,NA,NA,NA,61,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,124411,M,0,,Bolivia,,13,NA,5.3,3.5,18.8,70,NA,NA,NA,65,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,124416,F,0,,Bolivia,,11.8,NA,4.9,3.8,20,64,NA,NA,NA,58,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,124417,M,0,,Bolivia,,12.7,NA,5.3,3.7,19.2,70,NA,NA,NA,65,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,MCZ,141952,F,0,,Colombia,,15.2,NA,5.9,4.1,15.4,64,NA,NA,NA,69.8,FR,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,161859,F,0,,Peru,,12.5,NA,5.6,4,16.5,59,NA,NA,NA,52,ED,1,NA
AVIBASE-4AB94B00,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus fuscatus,1,LSUMZ,161860,M,0,,Peru,,13.3,NA,6.1,3.8,16.8,65,NA,NA,NA,55,ED,1,NA
